  crm_revenue_history  ·  2880 lignes  ·  8 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
REV002599,ACC0114,2022-07,2730514.02,2382971.63,718092.3,EUR,Service
REV002600,ACC0114,2022-08,2597627.22,1655514.76,695399.56,EUR,Service
REV002601,ACC0114,2022-09,2412086.52,1656657.61,373151.42,EUR,Service
REV002602,ACC0114,2022-10,2217712.29,1407398.79,298530.57,EUR,Product
REV002603,ACC0114,2022-11,2645364.51,1379438.67,471735.96,EUR,Service
REV002604,ACC0114,2022-12,2859792.51,2139783.25,747096.52,EUR,Product
REV002605,ACC0114,2023-01,2657348.29,1862065.56,390418.02,EUR,Maintenance
REV002606,ACC0114,2023-02,3047144.67,2452594.37,542771.7,EUR,Product
REV002607,ACC0114,2023-03,3796508.67,3021187.21,1029589.62,EUR,Maintenance
REV002608,ACC0114,2023-04,3287589.12,1822942.25,374216.13,EUR,Service
REV002609,ACC0114,2023-05,2854115.08,1758683.82,312045.46,EUR,Service
REV002610,ACC0114,2023-06,2507230.96,1850998.07,351709.27,EUR,Maintenance
REV002611,ACC0114,2023-07,2866025.63,2122388.72,716451.49,EUR,Consulting
REV002612,ACC0114,2023-08,2434940.65,1714957.57,644530.55,EUR,Service
REV002613,ACC0114,2023-09,2634989.72,2067735.03,569188.85,EUR,Service
REV002614,ACC0114,2023-10,2591743.33,2091681.13,422471,EUR,Service
REV002615,ACC0114,2023-11,2545685.54,1775015.13,364099.14,EUR,Consulting
REV002616,ACC0114,2023-12,2618785.27,1432446.17,272893.86,EUR,Service
REV002617,ACC0114,2024-01,3555845.75,2989080.75,832655.33,EUR,Maintenance
REV002618,ACC0114,2024-02,3343496.7,2495177.97,181407.15,EUR,Product
REV002619,ACC0114,2024-03,3768251.01,2313740.43,500173.08,EUR,Service
REV002620,ACC0114,2024-04,3680115.83,2297186.57,816975.56,EUR,Service
REV002621,ACC0114,2024-05,3151345.86,2705604.61,883970.63,EUR,Maintenance
REV002622,ACC0114,2024-06,3162258.94,1830920.07,603706.74,EUR,Maintenance
REV002623,ACC0114,2024-07,2887447.03,2204844.19,497058.81,EUR,Product
REV002624,ACC0114,2024-08,2488135.53,2141426.66,702978.66,EUR,Maintenance
REV002625,ACC0114,2024-09,2634127.34,1771109.02,305234.37,EUR,Maintenance
REV002626,ACC0114,2024-10,2761960.42,2245184.87,767318.58,EUR,Consulting
REV002627,ACC0114,2024-11,2778017.7,1934410.47,610844.41,EUR,Service
REV002628,ACC0114,2024-12,3007205.81,1844050.83,426886.65,EUR,Product
REV002629,ACC0006,2022-01,20887371.04,12752199.78,3636681.34,EUR,Consulting
REV002630,ACC0006,2022-02,21997643.04,13488230.36,3104620.99,EUR,Service
REV002631,ACC0006,2022-03,21972608.79,17932335.9,3038768.98,EUR,Service
REV002632,ACC0006,2022-04,20772964.58,18061112.95,5200616.15,EUR,Consulting
REV002633,ACC0006,2022-05,24625886.86,16489126.18,4668105.2,EUR,Consulting
REV002634,ACC0006,2022-06,20995943.11,18645140.64,4503772.25,EUR,Maintenance
REV002635,ACC0006,2022-07,20899016.84,17644145.23,3211198.18,EUR,Service
REV002636,ACC0006,2022-08,16189497.97,10400919.49,840957.39,EUR,Consulting
REV002637,ACC0006,2022-09,17535598.75,13985117.52,1278598.58,EUR,Service
REV002638,ACC0006,2022-10,19294170.55,11197742.64,3249376.38,EUR,Service
REV002639,ACC0006,2022-11,20305309.23,12829941.9,3409003.33,EUR,Service
REV002640,ACC0006,2022-12,24326906.8,17798393.47,4762423.51,EUR,Product
REV002641,ACC0006,2023-01,27448849.78,19828917.43,7460370.35,EUR,Maintenance
REV002642,ACC0006,2023-02,22678495.11,19234452.3,4922535.52,EUR,Service
REV002643,ACC0006,2023-03,23947400.4,16988402.39,6918789.06,EUR,Consulting
REV002644,ACC0006,2023-04,30568223.41,23185750.3,1715211.98,EUR,Product
REV002645,ACC0006,2023-05,26622033.33,17235677.66,6589321.17,EUR,Service
REV002646,ACC0006,2023-06,24733073.35,16021333.54,2501807.5,EUR,Product
REV002647,ACC0006,2023-07,23490011.4,15558817.94,1459244.12,EUR,Service
REV002648,ACC0006,2023-08,23970373.08,14261072.06,2499711.49,EUR,Service
REV002649,ACC0006,2023-09,25370165.67,15150999.77,4994342.36,EUR,Product
REV002650,ACC0006,2023-10,26596038.07,15810856.64,5056679.94,EUR,Service
REV002651,ACC0006,2023-11,25761232.93,14627843.41,5505711.92,EUR,Consulting
REV002652,ACC0006,2023-12,25380059.36,18052464.04,3066714.28,EUR,Consulting
REV002653,ACC0006,2024-01,29697718.74,21022814.63,7073184.07,EUR,Service
REV002654,ACC0006,2024-02,30526457.14,24393462.35,3609517.94,EUR,Maintenance
REV002655,ACC0006,2024-03,35103280.84,19448826.42,1824511.82,EUR,Product
REV002656,ACC0006,2024-04,33077191.79,20427761.54,7796772.6,EUR,Service
REV002657,ACC0006,2024-05,33101382.12,20418283.29,3956393.68,EUR,Maintenance
REV002658,ACC0006,2024-06,29700957.21,15206724.69,4923676.39,EUR,Service
REV002659,ACC0006,2024-07,30565011.75,24653688.21,7373685.33,EUR,Maintenance
REV002660,ACC0006,2024-08,26352818.04,15702251.58,5230265.22,EUR,Maintenance
REV002661,ACC0006,2024-09,26745709.33,18917595.04,5904779.73,EUR,Service
REV002662,ACC0006,2024-10,25001594.25,15227232.57,4790795.04,EUR,Service
REV002663,ACC0006,2024-11,33453408.23,23771650.98,7223857.12,EUR,Service
REV002664,ACC0006,2024-12,37515584.92,27909493.37,11092965.17,EUR,Service
REV002665,ACC0018,2022-01,5326163.72,3194252.45,1345353.87,EUR,Service
REV002666,ACC0018,2022-02,5491669.32,3062534.24,1118996.31,EUR,Product
REV002667,ACC0018,2022-03,6264344.8,3514538.77,906536.32,EUR,Maintenance
REV002668,ACC0018,2022-04,6182387.95,5412662.64,1553640.05,EUR,Product
REV002669,ACC0018,2022-05,5037977.57,4443799.6,741339.6,EUR,Service
REV002670,ACC0018,2022-06,6216097.37,5491889.22,499984.33,EUR,Consulting
REV002671,ACC0018,2022-07,5345661.57,3062126.9,453185.41,EUR,Maintenance
REV002672,ACC0018,2022-08,5523397.74,4197619.8,1622185.13,EUR,Service
REV002673,ACC0018,2022-09,5628244.77,3413619.78,1069626.72,EUR,Product
REV002674,ACC0018,2022-10,5637151.4,3287110.35,966729.73,EUR,Service
REV002675,ACC0018,2022-11,5658874.14,3440236.52,1671134.1,EUR,Maintenance
REV002676,ACC0018,2022-12,7036872.06,4903123.04,881019.28,EUR,Consulting
REV002677,ACC0018,2023-01,7372878.96,5222436.1,970974.86,EUR,Service
REV002678,ACC0018,2023-02,8087481.52,5110325.52,1585392.35,EUR,Maintenance
REV002679,ACC0018,2023-03,8099330.82,7008718.74,1064154.44,EUR,Maintenance
REV002680,ACC0018,2023-04,7491406.13,5741667.17,1855629.53,EUR,Service
REV002681,ACC0018,2023-05,6987290.54,5732769.67,1226995.63,EUR,Service
REV002682,ACC0018,2023-06,8606099.8,5464268.02,2258519.35,EUR,Product
REV002683,ACC0018,2023-07,6988747.29,4600270.34,1657400.47,EUR,Maintenance
REV002684,ACC0018,2023-08,6676008.79,4944664.33,692361.41,EUR,Service
REV002685,ACC0018,2023-09,7105686.33,4190056.6,1184681.6,EUR,Service
REV002686,ACC0018,2023-10,8125558.4,5217036.43,2199609.65,EUR,Maintenance
REV002687,ACC0018,2023-11,8586340.8,4903046.49,561228.46,EUR,Product
REV002688,ACC0018,2023-12,9210952.21,6237939.85,1510396.04,EUR,Product
REV002689,ACC0018,2024-01,9137529.33,5916216.38,572715.61,EUR,Service
REV002690,ACC0018,2024-02,9694854.36,8612952.61,1327229.11,EUR,Consulting
REV002691,ACC0018,2024-03,10064936.17,5119840.1,1359600.32,EUR,Service
REV002692,ACC0018,2024-04,10853168.06,9243096.56,2027724.91,EUR,Product
REV002693,ACC0018,2024-05,10434227.38,5582690.1,1208052.13,EUR,Product
REV002694,ACC0018,2024-06,9790562.96,7098763.69,2614157.63,EUR,Service
REV002695,ACC0018,2024-07,9501948.45,6359898.23,2162209.97,EUR,Product
REV002696,ACC0018,2024-08,9359181.5,7269610.16,579381.24,EUR,Product
REV002697,ACC0018,2024-09,7887392.21,4597426.07,1474877.85,EUR,Product
REV002698,ACC0018,2024-10,11112755.09,9114239.07,2265898.25,EUR,Product
REV002699,ACC0018,2024-11,10471745.98,8685156.84,636728.66,EUR,Service
REV002700,ACC0018,2024-12,11199788.72,6797247.02,1845523.77,EUR,Maintenance
REV002701,ACC0053,2022-01,2987737.15,2591328.6,582891.68,EUR,Maintenance
REV002702,ACC0053,2022-02,2929792.89,1856026.55,243689.56,EUR,Product
REV002703,ACC0053,2022-03,3562985.94,2038299.21,727224.44,EUR,Service
REV002704,ACC0053,2022-04,3781299.99,2216702.1,1043228.44,EUR,Service
REV002705,ACC0053,2022-05,3120163.39,1801882.59,399467.69,EUR,Consulting
REV002706,ACC0053,2022-06,2900746.92,2490987.28,666841.5,EUR,Product
REV002707,ACC0053,2022-07,2748862.17,1418576.15,190228.62,EUR,Service
REV002708,ACC0053,2022-08,3113925.86,1731260.15,468220.37,EUR,Service
REV002709,ACC0053,2022-09,3242282.7,1994004.78,813469.5,EUR,Product
REV002710,ACC0053,2022-10,2805939.76,1904684.63,818230.72,EUR,Product
REV002711,ACC0053,2022-11,3322179.32,2037716.51,234782.24,EUR,Product
REV002712,ACC0053,2022-12,3524513.07,2015479.03,550692.02,EUR,Service
REV002713,ACC0053,2023-01,4567935.84,3847835.02,428853.59,EUR,Product
REV002714,ACC0053,2023-02,4627730.01,2972488.8,821644.84,EUR,Service
REV002715,ACC0053,2023-03,4709170.99,2628745.49,769583.51,EUR,Service
REV002716,ACC0053,2023-04,4792905.96,2662643.13,304516.01,EUR,Product
REV002717,ACC0053,2023-05,4768118.01,3583825.59,802318.5,EUR,Product
REV002718,ACC0053,2023-06,3966896.03,1995691.92,1080244.64,EUR,Service
REV002719,ACC0053,2023-07,4115254.68,3289448.7,1072002.56,EUR,Maintenance
REV002720,ACC0053,2023-08,3565989.83,2391018.92,180742.52,EUR,Service
REV002721,ACC0053,2023-09,4050251.12,2148278.03,274402.49,EUR,Product
REV002722,ACC0053,2023-10,4063047.79,2654099.04,1086357.87,EUR,Service
REV002723,ACC0053,2023-11,4336700.15,3573775.58,1270478.34,EUR,Service
REV002724,ACC0053,2023-12,5126119.89,3033917.09,1148586.27,EUR,Product
REV002725,ACC0053,2024-01,4943921.27,3717124.45,705219.98,EUR,Service
REV002726,ACC0053,2024-02,5856200.61,5196365.38,1567811.51,EUR,Service
REV002727,ACC0053,2024-03,5430186.43,3742659.02,347620.23,EUR,Service
REV002728,ACC0053,2024-04,6169613.49,3352007.76,1122889.71,EUR,Product
REV002729,ACC0053,2024-05,6367892.49,3875269.19,948728.14,EUR,Product
REV002730,ACC0053,2024-06,5831018.86,4380448.05,1288813.82,EUR,Maintenance
REV002731,ACC0053,2024-07,4762540.42,3473867.57,408012.19,EUR,Product
REV002732,ACC0053,2024-08,6019648.93,5191149.5,787059.79,EUR,Service
REV002733,ACC0053,2024-09,5675393.01,3982818.85,1389134.55,EUR,Product
REV002734,ACC0053,2024-10,5408750.04,3551062.31,764019.38,EUR,Product
REV002735,ACC0053,2024-11,5955287.38,5313357.93,600118.35,EUR,Product
REV002736,ACC0053,2024-12,6486564.62,4198894.7,815126.1,EUR,Service
REV002737,ACC0052,2022-01,11750380.89,5888812.21,2995265.36,EUR,Consulting
REV002738,ACC0052,2022-02,12580964.66,7616752.22,2047039.98,EUR,Service
REV002739,ACC0052,2022-03,13137071.07,9930509.12,1138729.25,EUR,Maintenance
REV002740,ACC0052,2022-04,14717513.83,8945625.74,962112.09,EUR,Maintenance
REV002741,ACC0052,2022-05,12131347.01,7720433.07,2729768.52,EUR,Service
REV002742,ACC0052,2022-06,10172928.77,8362119.62,2702459.88,EUR,Consulting
REV002743,ACC0052,2022-07,10544729.55,7919455.38,2017727.43,EUR,Service
REV002744,ACC0052,2022-08,9099937.85,6512195.27,1321043.08,EUR,Product
REV002745,ACC0052,2022-09,11256890.82,7333149.23,1813625.34,EUR,Product
REV002746,ACC0052,2022-10,10507755.5,8362058,3067929.37,EUR,Maintenance
REV002747,ACC0052,2022-11,11743921.27,6994584.49,2828739.67,EUR,Product
REV002748,ACC0052,2022-12,14856669.69,9586020.49,3808162.61,EUR,Product
REV002749,ACC0052,2023-01,15819989.3,10304659.92,3832701.18,EUR,Product
REV002750,ACC0052,2023-02,16622931.49,12226884.29,4966206.88,EUR,Service
REV002751,ACC0052,2023-03,17036996.57,12904387.87,970810.07,EUR,Service
REV002752,ACC0052,2023-04,18753276.41,9700397.58,2580382.96,EUR,Maintenance
REV002753,ACC0052,2023-05,15456072.87,11619754.69,4358907.82,EUR,Consulting
REV002754,ACC0052,2023-06,18570318.06,11766517.16,1869250.39,EUR,Maintenance
REV002755,ACC0052,2023-07,12898628.9,8859214.67,2785932.4,EUR,Consulting
REV002756,ACC0052,2023-08,18073763.15,9085366.11,2082819.26,EUR,Product
REV002757,ACC0052,2023-09,15563509.94,7858638.5,2871407.93,EUR,Service
REV002758,ACC0052,2023-10,14881020.16,11733614.14,2418786.2,EUR,Service
REV002759,ACC0052,2023-11,19178447.2,15870362.32,2927925.18,EUR,Maintenance
REV002760,ACC0052,2023-12,23367405.32,17830713.82,5769622.04,EUR,Maintenance
REV002761,ACC0052,2024-01,22098131.17,11622334.21,4204793.74,EUR,Service
REV002762,ACC0052,2024-02,26604976.45,13583325.61,5363323.34,EUR,Consulting
REV002763,ACC0052,2024-03,23187724.79,13636978.46,6019749.52,EUR,Service
REV002764,ACC0052,2024-04,27616307.41,20124239.01,7004750.06,EUR,Product
REV002765,ACC0052,2024-05,26300761.6,18067080.67,1637151.09,EUR,Product
REV002766,ACC0052,2024-06,26574806.22,20375135.51,4832506.71,EUR,Service
REV002767,ACC0052,2024-07,25653236.5,21487241.13,5568850.44,EUR,Maintenance
REV002768,ACC0052,2024-08,19503305.78,16391648.25,4802175.98,EUR,Product
REV002769,ACC0052,2024-09,23807216.96,18293699.59,3952866.29,EUR,Maintenance
REV002770,ACC0052,2024-10,20289406.18,10960797.46,3871057.17,EUR,Service
REV002771,ACC0052,2024-11,26481353.77,20189785.92,6191666.35,EUR,Consulting
REV002772,ACC0052,2024-12,29556526.59,20581475.64,2972502.45,EUR,Service
REV002773,ACC0001,2022-01,11200518.61,7349078.99,2794968.73,EUR,Maintenance
REV002774,ACC0001,2022-02,13476155.37,7542854.21,1866788.35,EUR,Maintenance
REV002775,ACC0001,2022-03,12035550.42,10082426.58,3523209.94,EUR,Service
REV002776,ACC0001,2022-04,12254620.77,10215003.59,3473421.8,EUR,Maintenance
REV002777,ACC0001,2022-05,13850997.06,11341642.83,3222458.7,EUR,Maintenance
REV002778,ACC0001,2022-06,10427631.69,5416979.03,1451850.73,EUR,Service
REV002779,ACC0001,2022-07,9901102.14,7909030.29,2671517.15,EUR,Maintenance
REV002780,ACC0001,2022-08,9153344.73,5906126.59,733749.65,EUR,Product
REV002781,ACC0001,2022-09,10301868.02,5616601.72,2387299.09,EUR,Product
REV002782,ACC0001,2022-10,8061840.88,5640470.5,1626905.28,EUR,Service
REV002783,ACC0001,2022-11,11838634.93,10583287.83,3339998.06,EUR,Maintenance
REV002784,ACC0001,2022-12,13478863.63,8394069.82,2483638.93,EUR,Service
REV002785,ACC0001,2023-01,12738213.47,9448750.55,2516608.16,EUR,Maintenance
REV002786,ACC0001,2023-02,14435559.91,7426209.39,1011404.91,EUR,Product
REV002787,ACC0001,2023-03,15222079.63,11855127.82,4155851.41,EUR,Service
REV002788,ACC0001,2023-04,14019193.24,11551007.36,1093272.5,EUR,Product
REV002789,ACC0001,2023-05,13811146.54,9227109.32,2711363.3,EUR,Product
REV002790,ACC0001,2023-06,12237250.43,7160688.39,845293.49,EUR,Maintenance
REV002791,ACC0001,2023-07,13630026.01,9423201.22,1420076.8,EUR,Service
REV002792,ACC0001,2023-08,11567993.59,9475770.98,2671333.02,EUR,Service
REV002793,ACC0001,2023-09,12189878.33,7226856.16,1613403.65,EUR,Service
REV002794,ACC0001,2023-10,11808851.83,6545653.43,2584771.06,EUR,Maintenance
REV002795,ACC0001,2023-11,13633798.16,12031033.38,1546008.35,EUR,Service
REV002796,ACC0001,2023-12,15769241.88,10428079.57,4157141.28,EUR,Service
REV002797,ACC0001,2024-01,17054188.97,10507991.95,2423356.9,EUR,Service
REV002798,ACC0001,2024-02,16321402.5,8993319.24,3178630.4,EUR,Product
REV002799,ACC0001,2024-03,17274180.15,13092371.43,3069117.46,EUR,Service
REV002800,ACC0001,2024-04,19881338.86,14454990.07,2370367.47,EUR,Maintenance
REV002801,ACC0001,2024-05,16017405.57,13416133.13,2296582.3,EUR,Maintenance
REV002802,ACC0001,2024-06,15401983.54,13648844.26,3437427.05,EUR,Service
REV002803,ACC0001,2024-07,14252238.87,9876892.35,3723510.37,EUR,Product
REV002804,ACC0001,2024-08,14282681.38,7858554.84,1789863.23,EUR,Service
REV002805,ACC0001,2024-09,14739123.2,9251835.03,2025679.39,EUR,Service
REV002806,ACC0001,2024-10,14729894.19,9311799.88,2031688.4,EUR,Consulting
REV002807,ACC0001,2024-11,15610227,8683797.83,4560878.98,EUR,Product
REV002808,ACC0001,2024-12,16395581.47,13005453.2,1590761.49,EUR,Service
REV002809,ACC0034,2022-01,26684850,18153247.9,3684768.35,EUR,Service
REV002810,ACC0034,2022-02,32357398.69,18760396.12,2430202.14,EUR,Service
REV002811,ACC0034,2022-03,31135477.2,26650874.84,7713748.57,EUR,Consulting
REV002812,ACC0034,2022-04,34054911.29,21447961.38,5105986.71,EUR,Maintenance
REV002813,ACC0034,2022-05,29290872.64,17314763.29,8221499.38,EUR,Service
REV002814,ACC0034,2022-06,30352856.27,15910279.07,6957283.85,EUR,Product
REV002815,ACC0034,2022-07,33768107.8,18854854,5797853.96,EUR,Maintenance
REV002816,ACC0034,2022-08,25513885.88,16316718.9,6643136.81,EUR,Product
REV002817,ACC0034,2022-09,29411028.26,25538449.03,1480822.17,EUR,Consulting
REV002818,ACC0034,2022-10,31381916.78,26703391.94,6393694.11,EUR,Service
REV002819,ACC0034,2022-11,30413327.16,26618537.54,6398212.97,EUR,Product
REV002820,ACC0034,2022-12,40504322.9,30421274.97,4510358.16,EUR,Service
REV002821,ACC0034,2023-01,46637927.48,41101883.88,4781987.33,EUR,Service
REV002822,ACC0034,2023-02,39709411.89,21454923.05,5211371.56,EUR,Service
REV002823,ACC0034,2023-03,46918904.46,39507427.63,5859797.66,EUR,Service
REV002824,ACC0034,2023-04,49222043.64,43860382.75,7531418.38,EUR,Maintenance
REV002825,ACC0034,2023-05,47279377.68,40259137.05,4271355.46,EUR,Product
REV002826,ACC0034,2023-06,46435364.24,29223341.65,7153667.96,EUR,Product
REV002827,ACC0034,2023-07,40087647.46,34668320.71,11640582.17,EUR,Maintenance
REV002828,ACC0034,2023-08,40118354.89,26307790.78,9118853.87,EUR,Product
REV002829,ACC0034,2023-09,43931979.22,33627493.57,8452687.87,EUR,Product
REV002830,ACC0034,2023-10,44890146.92,30432353.27,9723295.4,EUR,Product
REV002831,ACC0034,2023-11,46998089.32,30735267.98,13078036.63,EUR,Consulting
REV002832,ACC0034,2023-12,57065445.01,47551498.94,6550942.53,EUR,Maintenance
REV002833,ACC0034,2024-01,49448669.66,38980234.39,3098408.66,EUR,Product
REV002834,ACC0034,2024-02,67864608.75,48197159.51,20109683.97,EUR,Product
REV002835,ACC0034,2024-03,56021454.38,40964900.81,13638291.22,EUR,Product
REV002836,ACC0034,2024-04,70024654.08,42288128.76,16850469.04,EUR,Product
REV002837,ACC0034,2024-05,70329890.57,40153336.77,19562794.14,EUR,Product
REV002838,ACC0034,2024-06,60863803.16,40154529.53,8870439.12,EUR,Product
REV002839,ACC0034,2024-07,57647587.57,42829223.61,9167732.76,EUR,Maintenance
REV002840,ACC0034,2024-08,66731640.32,57585364.87,7837841.11,EUR,Product
REV002841,ACC0034,2024-09,64528084.66,49663688.88,10239809.23,EUR,Service
REV002842,ACC0034,2024-10,64789093.66,41219964.38,18470942.7,EUR,Maintenance
REV002843,ACC0034,2024-11,67104336.62,35359611.23,18534063.8,EUR,Maintenance
REV002844,ACC0034,2024-12,83800263.39,56623663.56,17024531.1,EUR,Maintenance
REV002845,ACC0118,2022-01,19108432.83,13748932.17,3658403.2,EUR,Maintenance
REV002846,ACC0118,2022-02,23498617.74,17319879.19,2174702.83,EUR,Maintenance
REV002847,ACC0118,2022-03,26007408.46,21979245.66,5481874.23,EUR,Product
REV002848,ACC0118,2022-04,22658398.5,19581283.27,2664257.82,EUR,Product
REV002849,ACC0118,2022-05,24846090.96,13517849,1284790.41,EUR,Product
REV002850,ACC0118,2022-06,23229121.3,18057086.94,3465619.03,EUR,Service
REV002851,ACC0118,2022-07,16528471.43,9517496.59,1326397.92,EUR,Consulting
REV002852,ACC0118,2022-08,18806317.81,16216798.71,4837213.37,EUR,Maintenance
REV002853,ACC0118,2022-09,20051339.04,10270526.07,3259468.45,EUR,Consulting
REV002854,ACC0118,2022-10,21828571.08,15333163.4,2743447.87,EUR,Service
REV002855,ACC0118,2022-11,24349899.18,18196881.08,4280690.63,EUR,Consulting
REV002856,ACC0118,2022-12,23246420.5,14387628.09,1592977.55,EUR,Service
REV002857,ACC0118,2023-01,28491172.41,19526152.83,8116391.34,EUR,Service
REV002858,ACC0118,2023-02,29285006.82,25031831.15,3857924.52,EUR,Service
REV002859,ACC0118,2023-03,32874492.88,17775648.43,5065485.43,EUR,Consulting
REV002860,ACC0118,2023-04,29532969.18,26534121.27,8613759.11,EUR,Product
REV002861,ACC0118,2023-05,26905590.84,15062109.25,2109930.13,EUR,Maintenance
REV002862,ACC0118,2023-06,29224185.1,15332601.01,3760023.17,EUR,Product
REV002863,ACC0118,2023-07,26293847.81,14223299.52,3961445.31,EUR,Consulting
REV002864,ACC0118,2023-08,26382680.61,15679992.82,2526344.54,EUR,Product
REV002865,ACC0118,2023-09,21603250.55,16982448.79,1146969.79,EUR,Product
REV002866,ACC0118,2023-10,30411948.45,26411388.92,4520249.7,EUR,Consulting
REV002867,ACC0118,2023-11,26261583.64,18137442.86,1849295.55,EUR,Product
REV002868,ACC0118,2023-12,32760441.15,18207434.95,3660135.93,EUR,Maintenance
REV002869,ACC0118,2024-01,35570752.06,28564352.89,4029614.79,EUR,Product
REV002870,ACC0118,2024-02,33771323.2,27875425.13,5691201.57,EUR,Product
REV002871,ACC0118,2024-03,42982946.24,34777638.21,8801612.45,EUR,Maintenance
REV002872,ACC0118,2024-04,37889426.17,28964418.52,7483564.31,EUR,Service
REV002873,ACC0118,2024-05,35836920.54,27089726.25,9944106.87,EUR,Service
REV002874,ACC0118,2024-06,34926053.71,18186820.29,6453292.79,EUR,Consulting
REV002875,ACC0118,2024-07,37571276.54,31787722.65,6450939.89,EUR,Product
REV002876,ACC0118,2024-08,38137258.32,21791295.97,4691955.51,EUR,Maintenance
REV002877,ACC0118,2024-09,35265741.71,17921544.28,9103499,EUR,Maintenance
REV002878,ACC0118,2024-10,37967655.24,20093129.69,8428084.45,EUR,Maintenance
REV002879,ACC0118,2024-11,37067307.31,29718008.96,8476225.01,EUR,Service
REV002880,ACC0118,2024-12,45713332.91,31303613.35,13424016.22,EUR,Service
